ID	Name	Length
ENSG00000172869_DMXL1	ENSG00000172869_DMXL1	11072
ENSG00000172878_METAP1D	ENSG00000172878_METAP1D	3419
ENSG00000172888_ZNF621	ENSG00000172888_ZNF621	6378
ENSG00000172889_EGFL7	ENSG00000172889_EGFL7	2125
ENSG00000172890_NADSYN1	ENSG00000172890_NADSYN1	3616
ENSG00000172893_DHCR7	ENSG00000172893_DHCR7	2666
ENSG00000172901_AQPEP	ENSG00000172901_AQPEP	4581
ENSG00000172915_NBEA	ENSG00000172915_NBEA	11119
ENSG00000172922_RNASEH2C	ENSG00000172922_RNASEH2C	2794
ENSG00000172927_MYEOV	ENSG00000172927_MYEOV	2306
ENSG00000172932_ANKRD13D	ENSG00000172932_ANKRD13D	2881
ENSG00000172935_MRGPRF	ENSG00000172935_MRGPRF	2295
ENSG00000172936_MYD88	ENSG00000172936_MYD88	2871
ENSG00000172938_MRGPRD	ENSG00000172938_MRGPRD	966
ENSG00000172939_OXSR1	ENSG00000172939_OXSR1	4553
ENSG00000172940_SLC22A13	ENSG00000172940_SLC22A13	2555
ENSG00000172943_PHF8	ENSG00000172943_PHF8	6062
ENSG00000172954_LCLAT1	ENSG00000172954_LCLAT1	5060
ENSG00000172955_ADH6	ENSG00000172955_ADH6	3337
ENSG00000172967_XKR3	ENSG00000172967_XKR3	1690
ENSG00000172969_FRG2C	ENSG00000172969_FRG2C	2078
ENSG00000172977_KAT5	ENSG00000172977_KAT5	2296
ENSG00000172985_SH3RF3	ENSG00000172985_SH3RF3	3128
ENSG00000172986_GXYLT2	ENSG00000172986_GXYLT2	3260
ENSG00000172987_HPSE2	ENSG00000172987_HPSE2	2295
ENSG00000172992_DCAKD	ENSG00000172992_DCAKD	2045
ENSG00000172995_ARPP21	ENSG00000172995_ARPP21	3433
ENSG00000173011_TADA2B	ENSG00000173011_TADA2B	4350
ENSG00000173013_CCDC96	ENSG00000173013_CCDC96	2150
ENSG00000173020_ADRBK1	ENSG00000173020_ADRBK1	3466
ENSG00000173039_RELA	ENSG00000173039_RELA	3183
ENSG00000173040_EVC2	ENSG00000173040_EVC2	4828
ENSG00000173041_ZNF680	ENSG00000173041_ZNF680	3022
ENSG00000173064_HECTD4	ENSG00000173064_HECTD4	15405
ENSG00000173065_FAM222B	ENSG00000173065_FAM222B	4197
ENSG00000173068_BNC2	ENSG00000173068_BNC2	12844
ENSG00000173077_DEC1	ENSG00000173077_DEC1	1251
ENSG00000173080_RXFP4	ENSG00000173080_RXFP4	1146
ENSG00000173083_HPSE	ENSG00000173083_HPSE	4652
ENSG00000173085_COQ2	ENSG00000173085_COQ2	1641
ENSG00000173088_C10orf131	ENSG00000173088_C10orf131	1241
ENSG00000173093_CCDC63	ENSG00000173093_CCDC63	1993
ENSG00000173110_HSPA6	ENSG00000173110_HSPA6	2646
ENSG00000173113_TRMT112	ENSG00000173113_TRMT112	1106
ENSG00000173114_LRRN3	ENSG00000173114_LRRN3	3725
ENSG00000173120_KDM2A	ENSG00000173120_KDM2A	6967
ENSG00000173124_C10orf129	ENSG00000173124_C10orf129	2307
ENSG00000173137_ADCK5	ENSG00000173137_ADCK5	2027
ENSG00000173141_MRP63	ENSG00000173141_MRP63	2246
ENSG00000173145_NOC3L	ENSG00000173145_NOC3L	3455
ENSG00000173153_ESRRA	ENSG00000173153_ESRRA	2283
ENSG00000173156_RHOD	ENSG00000173156_RHOD	1129
ENSG00000173157_ADAMTS20	ENSG00000173157_ADAMTS20	6076
ENSG00000173163_COMMD1	ENSG00000173163_COMMD1	911
ENSG00000173166_RAPH1	ENSG00000173166_RAPH1	9808
ENSG00000173171_MTX1	ENSG00000173171_MTX1	1632
ENSG00000173175_ADCY5	ENSG00000173175_ADCY5	7311
ENSG00000173193_PARP14	ENSG00000173193_PARP14	8437
ENSG00000173198_CYSLTR1	ENSG00000173198_CYSLTR1	2576
ENSG00000173200_PARP15	ENSG00000173200_PARP15	4439
ENSG00000173207_CKS1B	ENSG00000173207_CKS1B	912
ENSG00000173208_ABCD2	ENSG00000173208_ABCD2	6238
ENSG00000173209_AHSA2	ENSG00000173209_AHSA2	6574
ENSG00000173210_ABLIM3	ENSG00000173210_ABLIM3	4569
ENSG00000173212_MAB21L3	ENSG00000173212_MAB21L3	3229
ENSG00000173213_RP11-683L23.1	ENSG00000173213_RP11-683L23.1	1931
ENSG00000173214_KIAA1919	ENSG00000173214_KIAA1919	5958
ENSG00000173218_VANGL1	ENSG00000173218_VANGL1	8691
ENSG00000173221_GLRX	ENSG00000173221_GLRX	1366
ENSG00000173226_IQCB1	ENSG00000173226_IQCB1	2594
ENSG00000173227_SYT12	ENSG00000173227_SYT12	4534
ENSG00000173230_GOLGB1	ENSG00000173230_GOLGB1	11198
ENSG00000173237_C11orf86	ENSG00000173237_C11orf86	1187
ENSG00000173239_LIPM	ENSG00000173239_LIPM	1452
ENSG00000173250_GPR151	ENSG00000173250_GPR151	3088
ENSG00000173253_DMRT2	ENSG00000173253_DMRT2	2459
ENSG00000173258_ZNF483	ENSG00000173258_ZNF483	3655
ENSG00000173261_PLAC8L1	ENSG00000173261_PLAC8L1	638
ENSG00000173262_SLC2A14	ENSG00000173262_SLC2A14	4125
ENSG00000173264_GPR137	ENSG00000173264_GPR137	1843
ENSG00000173267_SNCG	ENSG00000173267_SNCG	701
ENSG00000173269_MMRN2	ENSG00000173269_MMRN2	4375
ENSG00000173272_MZT2A	ENSG00000173272_MZT2A	679
ENSG00000173273_TNKS	ENSG00000173273_TNKS	9620
ENSG00000173275_ZNF449	ENSG00000173275_ZNF449	3773
ENSG00000173276_ZBTB21	ENSG00000173276_ZBTB21	7449
ENSG00000173281_PPP1R3B	ENSG00000173281_PPP1R3B	5548
ENSG00000173285_OR10K1	ENSG00000173285_OR10K1	1073
ENSG00000173302_GPR148	ENSG00000173302_GPR148	1267
ENSG00000173320_STOX2	ENSG00000173320_STOX2	10458
ENSG00000173327_MAP3K11	ENSG00000173327_MAP3K11	3566
ENSG00000173334_TRIB1	ENSG00000173334_TRIB1	3635
ENSG00000173335_CST9	ENSG00000173335_CST9	1592
ENSG00000173338_KCNK7	ENSG00000173338_KCNK7	1563
ENSG00000173349_SFT2D3	ENSG00000173349_SFT2D3	2789
ENSG00000173366_TLR9	ENSG00000173366_TLR9	3695
ENSG00000173369_C1QB	ENSG00000173369_C1QB	1254
ENSG00000173372_C1QA	ENSG00000173372_C1QA	1143
ENSG00000173376_NDNF	ENSG00000173376_NDNF	2885
ENSG00000173389_IQCF1	ENSG00000173389_IQCF1	745
ENSG00000173391_OLR1	ENSG00000173391_OLR1	2460
ENSG00000173401_GLIPR1L1	ENSG00000173401_GLIPR1L1	1132
ENSG00000173402_DAG1	ENSG00000173402_DAG1	5826
ENSG00000173404_INSM1	ENSG00000173404_INSM1	2826
ENSG00000173406_DAB1	ENSG00000173406_DAB1	5298
ENSG00000173409_ARV1	ENSG00000173409_ARV1	1335
ENSG00000173418_NAA20	ENSG00000173418_NAA20	1604
ENSG00000173421_CCDC36	ENSG00000173421_CCDC36	2843
ENSG00000173431_RNASE8	ENSG00000173431_RNASE8	634
ENSG00000173432_SAA1	ENSG00000173432_SAA1	675
ENSG00000173436_MINOS1	ENSG00000173436_MINOS1	3712
ENSG00000173442_EHBP1L1	ENSG00000173442_EHBP1L1	5185
ENSG00000173451_THAP2	ENSG00000173451_THAP2	5719
ENSG00000173452_TMEM196	ENSG00000173452_TMEM196	4054
ENSG00000173456_RNF26	ENSG00000173456_RNF26	2787
ENSG00000173457_PPP1R14B	ENSG00000173457_PPP1R14B	982
ENSG00000173464_RNASE11	ENSG00000173464_RNASE11	1764
ENSG00000173465_SSSCA1	ENSG00000173465_SSSCA1	1077
ENSG00000173467_AGR3	ENSG00000173467_AGR3	749
ENSG00000173473_SMARCC1	ENSG00000173473_SMARCC1	6375
ENSG00000173480_ZNF417	ENSG00000173480_ZNF417	3597
ENSG00000173482_PTPRM	ENSG00000173482_PTPRM	6095
ENSG00000173486_FKBP2	ENSG00000173486_FKBP2	1002
ENSG00000173511_VEGFB	ENSG00000173511_VEGFB	1374
ENSG00000173517_PEAK1	ENSG00000173517_PEAK1	11715
ENSG00000173530_TNFRSF10D	ENSG00000173530_TNFRSF10D	3538
ENSG00000173531_MST1	ENSG00000173531_MST1	2621
ENSG00000173535_TNFRSF10C	ENSG00000173535_TNFRSF10C	1718
ENSG00000173540_GMPPB	ENSG00000173540_GMPPB	6108
ENSG00000173542_MOB1B	ENSG00000173542_MOB1B	6963
ENSG00000173545_ZNF622	ENSG00000173545_ZNF622	1699
ENSG00000173546_CSPG4	ENSG00000173546_CSPG4	8290
ENSG00000173548_SNX33	ENSG00000173548_SNX33	8008
ENSG00000173557_C2orf70	ENSG00000173557_C2orf70	764
ENSG00000173559_NABP1	ENSG00000173559_NABP1	11521
ENSG00000173566_NUDT18	ENSG00000173566_NUDT18	1756
ENSG00000173567_GPR113	ENSG00000173567_GPR113	3896
ENSG00000173572_NLRP13	ENSG00000173572_NLRP13	3533
ENSG00000173575_CHD2	ENSG00000173575_CHD2	9857
ENSG00000173578_XCR1	ENSG00000173578_XCR1	5281
ENSG00000173581_CCDC106	ENSG00000173581_CCDC106	2162
ENSG00000173585_CCR9	ENSG00000173585_CCR9	2567
ENSG00000173588_CCDC41	ENSG00000173588_CCDC41	3773
ENSG00000173597_SULT1B1	ENSG00000173597_SULT1B1	7115
ENSG00000173598_NUDT4	ENSG00000173598_NUDT4	4855
ENSG00000173599_PC	ENSG00000173599_PC	4192
ENSG00000173610_UGT2A1	ENSG00000173610_UGT2A1	2595
ENSG00000173611_SCAI	ENSG00000173611_SCAI	12079
ENSG00000173612_GPRC6A	ENSG00000173612_GPRC6A	2860
ENSG00000173614_NMNAT1	ENSG00000173614_NMNAT1	3781
ENSG00000173621_LRFN4	ENSG00000173621_LRFN4	2431
ENSG00000173626_TRAPPC3L	ENSG00000173626_TRAPPC3L	2421
ENSG00000173627_APOBEC4	ENSG00000173627_APOBEC4	2648
ENSG00000173638_SLC19A1	ENSG00000173638_SLC19A1	3811
ENSG00000173641_HSPB7	ENSG00000173641_HSPB7	2892
ENSG00000173653_RCE1	ENSG00000173653_RCE1	1485
ENSG00000173660_UQCRH	ENSG00000173660_UQCRH	604
ENSG00000173662_TAS1R1	ENSG00000173662_TAS1R1	2892
ENSG00000173673_HES3	ENSG00000173673_HES3	697
ENSG00000173674_EIF1AX	ENSG00000173674_EIF1AX	4427
ENSG00000173678_SPDYE2B	ENSG00000173678_SPDYE2B	1742
ENSG00000173679_OR1L1	ENSG00000173679_OR1L1	1083
ENSG00000173681_CXorf23	ENSG00000173681_CXorf23	6528
ENSG00000173692_PSMD1	ENSG00000173692_PSMD1	3326
ENSG00000173698_GPR64	ENSG00000173698_GPR64	4803
ENSG00000173699_SPATA3	ENSG00000173699_SPATA3	1618
ENSG00000173702_MUC13	ENSG00000173702_MUC13	2876
ENSG00000173705_SUSD5	ENSG00000173705_SUSD5	5005
ENSG00000173706_HEG1	ENSG00000173706_HEG1	9156
ENSG00000173714_WFIKKN2	ENSG00000173714_WFIKKN2	3588
ENSG00000173715_C11orf80	ENSG00000173715_C11orf80	2323
ENSG00000173726_TOMM20	ENSG00000173726_TOMM20	3387
ENSG00000173727_AP000769.1	ENSG00000173727_AP000769.1	693
ENSG00000173728_C1orf100	ENSG00000173728_C1orf100	579
ENSG00000173744_AGFG1	ENSG00000173744_AGFG1	8668
ENSG00000173757_STAT5B	ENSG00000173757_STAT5B	5103
ENSG00000173762_CD7	ENSG00000173762_CD7	2021
ENSG00000173769_TOPAZ1	ENSG00000173769_TOPAZ1	5334
ENSG00000173786_CNP	ENSG00000173786_CNP	5217
ENSG00000173801_JUP	ENSG00000173801_JUP	3497
ENSG00000173805_HAP1	ENSG00000173805_HAP1	5683
ENSG00000173809_TDRD12	ENSG00000173809_TDRD12	3934
ENSG00000173812_EIF1	ENSG00000173812_EIF1	2330
ENSG00000173818_ENDOV	ENSG00000173818_ENDOV	2815
ENSG00000173821_RNF213	ENSG00000173821_RNF213	21055
ENSG00000173825_TIGD3	ENSG00000173825_TIGD3	2012
ENSG00000173826_KCNH6	ENSG00000173826_KCNH6	3821
ENSG00000173838_MARCH10	ENSG00000173838_MARCH10	3338
ENSG00000173846_PLK3	ENSG00000173846_PLK3	2492
ENSG00000173848_NET1	ENSG00000173848_NET1	3402
ENSG00000173852_DPY19L1	ENSG00000173852_DPY19L1	4870
ENSG00000173862_RP11-89N17.1	ENSG00000173862_RP11-89N17.1	1058
ENSG00000173868_PHOSPHO1	ENSG00000173868_PHOSPHO1	2173
ENSG00000173875_ZNF791	ENSG00000173875_ZNF791	4554
ENSG00000173876_TUBB8	ENSG00000173876_TUBB8	1604
ENSG00000173889_PHC3	ENSG00000173889_PHC3	12666
ENSG00000173890_GPR160	ENSG00000173890_GPR160	2039
ENSG00000173894_CBX2	ENSG00000173894_CBX2	4644
ENSG00000173898_SPTBN2	ENSG00000173898_SPTBN2	8128
ENSG00000173905_GOLIM4	ENSG00000173905_GOLIM4	4373
ENSG00000173908_KRT28	ENSG00000173908_KRT28	1685
ENSG00000173914_RBM4B	ENSG00000173914_RBM4B	2339
ENSG00000173915_USMG5	ENSG00000173915_USMG5	789
ENSG00000173917_HOXB2	ENSG00000173917_HOXB2	2652
ENSG00000173918_C1QTNF1	ENSG00000173918_C1QTNF1	3100
ENSG00000173926_MARCH3	ENSG00000173926_MARCH3	4196
ENSG00000173928_SWSAP1	ENSG00000173928_SWSAP1	1684
ENSG00000173930_SLCO4C1	ENSG00000173930_SLCO4C1	5334
ENSG00000173933_RBM4	ENSG00000173933_RBM4	2321
ENSG00000173947_PIFO	ENSG00000173947_PIFO	2627
ENSG00000173950_XXYLT1	ENSG00000173950_XXYLT1	2727
ENSG00000173960_UBXN2A	ENSG00000173960_UBXN2A	6066
ENSG00000173976_RAX2	ENSG00000173976_RAX2	2428
ENSG00000173988_LRRC63	ENSG00000173988_LRRC63	2327
ENSG00000173991_TCAP	ENSG00000173991_TCAP	2123
ENSG00000173992_CCS	ENSG00000173992_CCS	1430
ENSG00000174004_NRROS	ENSG00000174004_NRROS	2564
ENSG00000174007_CEP19	ENSG00000174007_CEP19	2201
ENSG00000174010_KLHL15	ENSG00000174010_KLHL15	6272
ENSG00000174013_FBXO45	ENSG00000174013_FBXO45	5899
ENSG00000174015_SPERT	ENSG00000174015_SPERT	1842
ENSG00000174016_FAM46D	ENSG00000174016_FAM46D	3106
ENSG00000174021_GNG5	ENSG00000174021_GNG5	920
ENSG00000174032_SLC25A30	ENSG00000174032_SLC25A30	3670
ENSG00000174038_C9orf131	ENSG00000174038_C9orf131	3409
ENSG00000174059_CD34	ENSG00000174059_CD34	2874
ENSG00000174080_CTSF	ENSG00000174080_CTSF	2035
ENSG00000174083_PIK3R6	ENSG00000174083_PIK3R6	3391
ENSG00000174093_RP11-1407O15.2	ENSG00000174093_RP11-1407O15.2	1676
ENSG00000174099_MSRB3	ENSG00000174099_MSRB3	4417
ENSG00000174100_MRPL45	ENSG00000174100_MRPL45	1705
ENSG00000174106_LEMD3	ENSG00000174106_LEMD3	4764
ENSG00000174109_C16orf91	ENSG00000174109_C16orf91	1071
ENSG00000174111_SOCS7	ENSG00000174111_SOCS7	2030
ENSG00000174123_TLR10	ENSG00000174123_TLR10	3958
ENSG00000174125_TLR1	ENSG00000174125_TLR1	2847
ENSG00000174130_TLR6	ENSG00000174130_TLR6	5879
ENSG00000174132_FAM174A	ENSG00000174132_FAM174A	1356
ENSG00000174136_RGMB	ENSG00000174136_RGMB	4580
ENSG00000174137_FAM53A	ENSG00000174137_FAM53A	2802
ENSG00000174145_KIAA1239	ENSG00000174145_KIAA1239	8325
ENSG00000174151_CYB561D1	ENSG00000174151_CYB561D1	5077
ENSG00000174156_GSTA3	ENSG00000174156_GSTA3	902
ENSG00000174165_ZDHHC24	ENSG00000174165_ZDHHC24	1941
ENSG00000174173_TRMT10C	ENSG00000174173_TRMT10C	1819
ENSG00000174175_SELP	ENSG00000174175_SELP	3142
ENSG00000174177_CTU2	ENSG00000174177_CTU2	1905
ENSG00000174194_AGAP8	ENSG00000174194_AGAP8	2803
ENSG00000174196_FAM21D	ENSG00000174196_FAM21D	1503
ENSG00000174197_MGA	ENSG00000174197_MGA	12042
ENSG00000174206_C12orf66	ENSG00000174206_C12orf66	2698
ENSG00000174225_ARL13A	ENSG00000174225_ARL13A	1535
ENSG00000174226_SNX31	ENSG00000174226_SNX31	2451
ENSG00000174227_PIGG	ENSG00000174227_PIGG	3218
ENSG00000174231_PRPF8	ENSG00000174231_PRPF8	7445
ENSG00000174233_ADCY6	ENSG00000174233_ADCY6	6464
ENSG00000174236_REP15	ENSG00000174236_REP15	1139
ENSG00000174238_PITPNA	ENSG00000174238_PITPNA	3912
ENSG00000174243_DDX23	ENSG00000174243_DDX23	3248
ENSG00000174255_ZNF80	ENSG00000174255_ZNF80	2939
ENSG00000174276_ZNHIT2	ENSG00000174276_ZNHIT2	1296
ENSG00000174279_EVX2	ENSG00000174279_EVX2	4203
ENSG00000174282_ZBTB4	ENSG00000174282_ZBTB4	5956
ENSG00000174292_TNK1	ENSG00000174292_TNK1	3122
ENSG00000174306_ZHX3	ENSG00000174306_ZHX3	10030
ENSG00000174307_PHLDA3	ENSG00000174307_PHLDA3	1531
ENSG00000174325_DIRC1	ENSG00000174325_DIRC1	1037
ENSG00000174326_SLC16A11	ENSG00000174326_SLC16A11	1803
ENSG00000174327_SLC16A13	ENSG00000174327_SLC16A13	1748
ENSG00000174332_GLIS1	ENSG00000174332_GLIS1	2812
ENSG00000174339_OR2Y1	ENSG00000174339_OR2Y1	1058
ENSG00000174343_CHRNA9	ENSG00000174343_CHRNA9	2276
ENSG00000174348_PODN	ENSG00000174348_PODN	3287
ENSG00000174358_SLC6A19	ENSG00000174358_SLC6A19	5174
ENSG00000174370_C11orf45	ENSG00000174370_C11orf45	3624
ENSG00000174371_EXO1	ENSG00000174371_EXO1	3473
ENSG00000174373_RALGAPA1	ENSG00000174373_RALGAPA1	8004
ENSG00000174374_WBSCR16	ENSG00000174374_WBSCR16	2345
ENSG00000174405_LIG4	ENSG00000174405_LIG4	4103
ENSG00000174407_C20orf166	ENSG00000174407_C20orf166	1220
ENSG00000174417_TRHR	ENSG00000174417_TRHR	1660
ENSG00000174428_GTF2IRD2B	ENSG00000174428_GTF2IRD2B	3545
ENSG00000174429_ABRA	ENSG00000174429_ABRA	2755
ENSG00000174437_ATP2A2	ENSG00000174437_ATP2A2	8229
ENSG00000174442_ZWILCH	ENSG00000174442_ZWILCH	3609
ENSG00000174444_RPL4	ENSG00000174444_RPL4	2767
ENSG00000174446_SNAPC5	ENSG00000174446_SNAPC5	1741
ENSG00000174448_STARD6	ENSG00000174448_STARD6	1135
ENSG00000174450_GOLGA6L2	ENSG00000174450_GOLGA6L2	3030
ENSG00000174453_VWC2L	ENSG00000174453_VWC2L	4610
ENSG00000174456_C12orf76	ENSG00000174456_C12orf76	2204
ENSG00000174460_ZCCHC12	ENSG00000174460_ZCCHC12	2231
ENSG00000174469_CNTNAP2	ENSG00000174469_CNTNAP2	9894
ENSG00000174473_GALNTL6	ENSG00000174473_GALNTL6	3922
ENSG00000174482_LINGO2	ENSG00000174482_LINGO2	3044
ENSG00000174483_BBS1	ENSG00000174483_BBS1	3585
ENSG00000174485_DENND4A	ENSG00000174485_DENND4A	7172
ENSG00000174498_IGDCC3	ENSG00000174498_IGDCC3	4479
ENSG00000174500_GCSAM	ENSG00000174500_GCSAM	3336
ENSG00000174501_ANKRD36C	ENSG00000174501_ANKRD36C	5428
ENSG00000174502_SLC26A9	ENSG00000174502_SLC26A9	4799
ENSG00000174514_MFSD4	ENSG00000174514_MFSD4	4095
ENSG00000174516_PELI3	ENSG00000174516_PELI3	2783
ENSG00000174521_TTC9B	ENSG00000174521_TTC9B	843
ENSG00000174527_MYO1H	ENSG00000174527_MYO1H	4364
ENSG00000174529_TMEM81	ENSG00000174529_TMEM81	1388
ENSG00000174547_MRPL11	ENSG00000174547_MRPL11	1605
ENSG00000174562_KLK15	ENSG00000174562_KLK15	1389
ENSG00000174564_IL20RB	ENSG00000174564_IL20RB	2047
ENSG00000174567_GOLT1A	ENSG00000174567_GOLT1A	883
ENSG00000174574_AKIRIN1	ENSG00000174574_AKIRIN1	2741
ENSG00000174576_NPAS4	ENSG00000174576_NPAS4	3303
ENSG00000174579_MSL2	ENSG00000174579_MSL2	4692
ENSG00000174586_ZNF497	ENSG00000174586_ZNF497	3468
ENSG00000174595_KLF14	ENSG00000174595_KLF14	1488
ENSG00000174599_TRAM1L1	ENSG00000174599_TRAM1L1	2019
ENSG00000174600_CMKLR1	ENSG00000174600_CMKLR1	5283
ENSG00000174606_ANGEL2	ENSG00000174606_ANGEL2	4649
ENSG00000174607_UGT8	ENSG00000174607_UGT8	4084
ENSG00000174611_KY	ENSG00000174611_KY	2422
ENSG00000174628_IQCK	ENSG00000174628_IQCK	2600
ENSG00000174640_SLCO2A1	ENSG00000174640_SLCO2A1	4223
ENSG00000174652_ZNF266	ENSG00000174652_ZNF266	4401
ENSG00000174667_OR7D4	ENSG00000174667_OR7D4	1017
ENSG00000174669_SLC29A2	ENSG00000174669_SLC29A2	2514
ENSG00000174672_BRSK2	ENSG00000174672_BRSK2	4089
ENSG00000174684_B3GNT1	ENSG00000174684_B3GNT1	2072
ENSG00000174695_TMEM167A	ENSG00000174695_TMEM167A	4630
ENSG00000174697_LEP	ENSG00000174697_LEP	3420
ENSG00000174705_SH3PXD2B	ENSG00000174705_SH3PXD2B	7777
ENSG00000174718_KIAA1551	ENSG00000174718_KIAA1551	6228
ENSG00000174720_LARP7	ENSG00000174720_LARP7	2332
ENSG00000174721_FGFBP3	ENSG00000174721_FGFBP3	2545
ENSG00000174738_NR1D2	ENSG00000174738_NR1D2	5258
ENSG00000174740_PABPC5	ENSG00000174740_PABPC5	3221
ENSG00000174744_BRMS1	ENSG00000174744_BRMS1	1445
ENSG00000174748_RPL15	ENSG00000174748_RPL15	2730
ENSG00000174749_C4orf32	ENSG00000174749_C4orf32	8901
ENSG00000174775_HRAS	ENSG00000174775_HRAS	1233
ENSG00000174776_WDR49	ENSG00000174776_WDR49	2594
ENSG00000174780_SRP72	ENSG00000174780_SRP72	3983
ENSG00000174788_PCP2	ENSG00000174788_PCP2	776
ENSG00000174791_RIN1	ENSG00000174791_RIN1	2693
ENSG00000174792_C4orf26	ENSG00000174792_C4orf26	1874
ENSG00000174796_THAP6	ENSG00000174796_THAP6	3549
ENSG00000174799_CEP135	ENSG00000174799_CEP135	5562
ENSG00000174804_FZD4	ENSG00000174804_FZD4	7383
ENSG00000174807_CD248	ENSG00000174807_CD248	2558
ENSG00000174808_BTC	ENSG00000174808_BTC	2816
ENSG00000174827_PDZK1	ENSG00000174827_PDZK1	2084
ENSG00000174837_EMR1	ENSG00000174837_EMR1	3128
ENSG00000174839_DENND6A	ENSG00000174839_DENND6A	4655
ENSG00000174840_PDE12	ENSG00000174840_PDE12	8773
ENSG00000174842_GLMN	ENSG00000174842_GLMN	1995
ENSG00000174844_DNAH12	ENSG00000174844_DNAH12	9542
ENSG00000174851_YIF1A	ENSG00000174851_YIF1A	1124
ENSG00000174871_CNIH2	ENSG00000174871_CNIH2	1524
ENSG00000174876_AMY1B	ENSG00000174876_AMY1B	1862
ENSG00000174885_NLRP6	ENSG00000174885_NLRP6	2936
ENSG00000174886_NDUFA11	ENSG00000174886_NDUFA11	2406
ENSG00000174891_RSRC1	ENSG00000174891_RSRC1	2411
ENSG00000174898_CATSPERD	ENSG00000174898_CATSPERD	2516
ENSG00000174899_C3orf55	ENSG00000174899_C3orf55	1484
ENSG00000174903_RAB1B	ENSG00000174903_RAB1B	2007
ENSG00000174914_OR9G1	ENSG00000174914_OR9G1	918
ENSG00000174915_PTDSS2	ENSG00000174915_PTDSS2	2445
ENSG00000174917_C19orf70	ENSG00000174917_C19orf70	896
ENSG00000174928_C3orf33	ENSG00000174928_C3orf33	1931
ENSG00000174937_OR5M3	ENSG00000174937_OR5M3	1051
ENSG00000174938_SEZ6L2	ENSG00000174938_SEZ6L2	3801
ENSG00000174939_ASPHD1	ENSG00000174939_ASPHD1	1732
ENSG00000174942_OR5R1	ENSG00000174942_OR5R1	975
ENSG00000174943_KCTD13	ENSG00000174943_KCTD13	2528
ENSG00000174944_P2RY14	ENSG00000174944_P2RY14	2513
ENSG00000174945_AMZ1	ENSG00000174945_AMZ1	5516
ENSG00000174946_GPR171	ENSG00000174946_GPR171	1786
ENSG00000174948_GPR149	ENSG00000174948_GPR149	2323
ENSG00000174950_CD164L2	ENSG00000174950_CD164L2	1457
ENSG00000174951_FUT1	ENSG00000174951_FUT1	4246
ENSG00000174953_DHX36	ENSG00000174953_DHX36	6733
ENSG00000174957_OR5J2	ENSG00000174957_OR5J2	939
ENSG00000174963_ZIC4	ENSG00000174963_ZIC4	4331
ENSG00000174970_OR10AG1	ENSG00000174970_OR10AG1	1016
ENSG00000174982_OR4S2	ENSG00000174982_OR4S2	936
ENSG00000174989_FBXW8	ENSG00000174989_FBXW8	4648
ENSG00000174990_CA5A	ENSG00000174990_CA5A	1094
ENSG00000174992_ZG16	ENSG00000174992_ZG16	1934
ENSG00000174996_KLC2	ENSG00000174996_KLC2	3755
ENSG00000175003_SLC22A1	ENSG00000175003_SLC22A1	1948
ENSG00000175018_TEX36	ENSG00000175018_TEX36	922
ENSG00000175029_CTBP2	ENSG00000175029_CTBP2	3669
ENSG00000175040_CHST2	ENSG00000175040_CHST2	3526
ENSG00000175048_ZDHHC14	ENSG00000175048_ZDHHC14	7380
ENSG00000175054_ATR	ENSG00000175054_ATR	8249
ENSG00000175063_UBE2C	ENSG00000175063_UBE2C	1446
ENSG00000175065_DSG4	ENSG00000175065_DSG4	4526
ENSG00000175066_GK5	ENSG00000175066_GK5	4479
ENSG00000175073_VCPIP1	ENSG00000175073_VCPIP1	9942
ENSG00000175077_RTP1	ENSG00000175077_RTP1	2217
ENSG00000175084_DES	ENSG00000175084_DES	2248
ENSG00000175087_PDIK1L	ENSG00000175087_PDIK1L	4279
ENSG00000175093_SPSB4	ENSG00000175093_SPSB4	2908
ENSG00000175097_RAG2	ENSG00000175097_RAG2	2388
ENSG00000175104_TRAF6	ENSG00000175104_TRAF6	4627
ENSG00000175105_ZNF654	ENSG00000175105_ZNF654	4966
ENSG00000175106_TVP23C	ENSG00000175106_TVP23C	2989
ENSG00000175110_MRPS22	ENSG00000175110_MRPS22	1547
ENSG00000175115_PACS1	ENSG00000175115_PACS1	4392
ENSG00000175121_WFDC5	ENSG00000175121_WFDC5	1034
ENSG00000175130_MARCKSL1	ENSG00000175130_MARCKSL1	1699
ENSG00000175137_SH3BP5L	ENSG00000175137_SH3BP5L	3861
ENSG00000175143_OR2T1	ENSG00000175143_OR2T1	1110
ENSG00000175155_YPEL2	ENSG00000175155_YPEL2	5217
ENSG00000175161_CADM2	ENSG00000175161_CADM2	9488
ENSG00000175166_PSMD2	ENSG00000175166_PSMD2	3449
ENSG00000175170_FAM182B	ENSG00000175170_FAM182B	1681
ENSG00000175175_PPM1E	ENSG00000175175_PPM1E	2988
ENSG00000175182_FAM131A	ENSG00000175182_FAM131A	3677
ENSG00000175183_CSRP2	ENSG00000175183_CSRP2	943
ENSG00000175189_INHBC	ENSG00000175189_INHBC	1992
ENSG00000175193_PARL	ENSG00000175193_PARL	1414
ENSG00000175197_DDIT3	ENSG00000175197_DDIT3	1067
ENSG00000175198_PCCA	ENSG00000175198_PCCA	2491
ENSG00000175202_HIGD2B	ENSG00000175202_HIGD2B	1116
ENSG00000175203_DCTN2	ENSG00000175203_DCTN2	2061
